Timestamp,UTC Offset,Soil Moisture Content (%V/V),Quality
2022-08-18 14:00:00,12,52.1,No quality or non-verified
2022-08-18 15:00:00,12,52.1,No quality or non-verified
2022-08-18 16:00:00,12,52.1,No quality or non-verified
2022-08-18 17:00:00,12,52.2,No quality or non-verified
2022-08-18 18:00:00,12,52.2,No quality or non-verified
2022-08-18 19:00:00,12,52.2,No quality or non-verified
2022-08-18 20:00:00,12,52.2,No quality or non-verified
2022-08-18 21:00:00,12,52.2,No quality or non-verified
2022-08-18 22:00:00,12,52.2,No quality or non-verified
2022-08-18 23:00:00,12,52.2,No quality or non-verified
2022-08-19 00:00:00,12,52.2,No quality or non-verified
2022-08-19 01:00:00,12,52.2,No quality or non-verified
2022-08-19 02:00:00,12,52.2,No quality or non-verified
2022-08-19 03:00:00,12,52.2,No quality or non-verified
2022-08-19 04:00:00,12,52.2,No quality or non-verified
2022-08-19 05:00:00,12,52.2,No quality or non-verified
2022-08-19 06:00:00,12,52.2,No quality or non-verified
2022-08-19 07:00:00,12,52.4,No quality or non-verified
2022-08-19 08:00:00,12,52.4,No quality or non-verified
2022-08-19 09:00:00,12,52.4,No quality or non-verified
2022-08-19 10:00:00,12,52.1,No quality or non-verified
2022-08-19 11:00:00,12,52.1,No quality or non-verified
2022-08-19 12:00:00,12,52.1,No quality or non-verified
2022-08-19 13:00:00,12,52.1,No quality or non-verified
2022-08-19 14:00:00,12,52.1,No quality or non-verified
2022-08-19 15:00:00,12,52.2,No quality or non-verified
2022-08-19 16:00:00,12,52.1,No quality or non-verified
2022-08-19 17:00:00,12,52.1,No quality or non-verified
2022-08-19 18:00:00,12,52.3,No quality or non-verified
2022-08-19 19:00:00,12,52.3,No quality or non-verified
2022-08-19 20:00:00,12,52.3,No quality or non-verified
2022-08-19 21:00:00,12,52.3,No quality or non-verified
2022-08-19 22:00:00,12,52.3,No quality or non-verified
2022-08-19 23:00:00,12,52.3,No quality or non-verified
2022-08-20 00:00:00,12,52.3,No quality or non-verified
2022-08-20 01:00:00,12,52.1,No quality or non-verified
2022-08-20 02:00:00,12,52.1,No quality or non-verified
2022-08-20 03:00:00,12,52.3,No quality or non-verified
2022-08-20 04:00:00,12,52.3,No quality or non-verified
2022-08-20 05:00:00,12,52.3,No quality or non-verified
2022-08-20 06:00:00,12,52.3,No quality or non-verified
2022-08-20 07:00:00,12,52.3,No quality or non-verified
2022-08-20 08:00:00,12,52.3,No quality or non-verified
2022-08-20 09:00:00,12,52.3,No quality or non-verified
2022-08-20 10:00:00,12,52.3,No quality or non-verified
2022-08-20 11:00:00,12,52.3,No quality or non-verified
2022-08-20 12:00:00,12,52.3,No quality or non-verified
2022-08-20 13:00:00,12,52.3,No quality or non-verified
2022-08-20 14:00:00,12,52.1,No quality or non-verified
2022-08-20 15:00:00,12,52.1,No quality or non-verified
2022-08-20 16:00:00,12,52.1,No quality or non-verified
2022-08-20 17:00:00,12,52.1,No quality or non-verified
2022-08-20 18:00:00,12,52.1,No quality or non-verified
2022-08-20 19:00:00,12,52.1,No quality or non-verified
2022-08-20 20:00:00,12,52.1,No quality or non-verified
2022-08-20 21:00:00,12,52.1,No quality or non-verified
2022-08-20 22:00:00,12,51.9,No quality or non-verified
2022-08-20 23:00:00,12,52,No quality or non-verified
2022-08-21 00:00:00,12,52,No quality or non-verified
2022-08-21 01:00:00,12,52,No quality or non-verified
2022-08-21 02:00:00,12,51.9,No quality or non-verified
2022-08-21 03:00:00,12,52,No quality or non-verified
2022-08-21 04:00:00,12,52,No quality or non-verified
2022-08-21 05:00:00,12,52,No quality or non-verified
2022-08-21 06:00:00,12,52,No quality or non-verified
2022-08-21 07:00:00,12,52.1,No quality or non-verified
2022-08-21 08:00:00,12,52.1,No quality or non-verified
2022-08-21 09:00:00,12,52.1,No quality or non-verified
2022-08-21 10:00:00,12,52.1,No quality or non-verified
2022-08-21 11:00:00,12,52.1,No quality or non-verified
2022-08-21 12:00:00,12,52.1,No quality or non-verified
2022-08-21 13:00:00,12,51.9,No quality or non-verified
2022-08-21 14:00:00,12,51.9,No quality or non-verified
2022-08-21 15:00:00,12,51.9,No quality or non-verified
2022-08-21 16:00:00,12,51.9,No quality or non-verified
2022-08-21 17:00:00,12,51.8,No quality or non-verified
2022-08-21 18:00:00,12,51.8,No quality or non-verified
2022-08-21 19:00:00,12,51.8,No quality or non-verified
2022-08-21 20:00:00,12,51.8,No quality or non-verified
2022-08-21 21:00:00,12,51.8,No quality or non-verified
2022-08-21 22:00:00,12,51.8,No quality or non-verified
2022-08-21 23:00:00,12,51.6,No quality or non-verified
2022-08-22 00:00:00,12,51.6,No quality or non-verified
2022-08-22 01:00:00,12,51.7,No quality or non-verified
2022-08-22 02:00:00,12,51.7,No quality or non-verified
2022-08-22 03:00:00,12,51.7,No quality or non-verified
2022-08-22 04:00:00,12,51.7,No quality or non-verified
2022-08-22 05:00:00,12,51.7,No quality or non-verified
2022-08-22 06:00:00,12,51.8,No quality or non-verified
2022-08-22 07:00:00,12,51.8,No quality or non-verified
2022-08-22 08:00:00,12,51.7,No quality or non-verified
2022-08-22 09:00:00,12,51.7,No quality or non-verified
2022-08-22 10:00:00,12,51.6,No quality or non-verified
2022-08-22 11:00:00,12,51.6,No quality or non-verified
2022-08-22 12:00:00,12,51.7,No quality or non-verified
2022-08-22 13:00:00,12,51.6,No quality or non-verified
2022-08-22 14:00:00,12,51.6,No quality or non-verified
2022-08-22 15:00:00,12,51.4,No quality or non-verified
2022-08-22 16:00:00,12,51.3,No quality or non-verified
2022-08-22 17:00:00,12,51.3,No quality or non-verified
2022-08-22 18:00:00,12,51.2,No quality or non-verified
2022-08-22 19:00:00,12,50.8,No quality or non-verified
2022-08-22 20:00:00,12,50.9,No quality or non-verified
2022-08-22 21:00:00,12,50.8,No quality or non-verified
2022-08-22 22:00:00,12,50.7,No quality or non-verified
2022-08-22 23:00:00,12,50.6,No quality or non-verified
2022-08-23 00:00:00,12,50.4,No quality or non-verified
2022-08-23 01:00:00,12,51,No quality or non-verified
2022-08-23 02:00:00,12,51.3,No quality or non-verified
2022-08-23 03:00:00,12,51.3,No quality or non-verified
2022-08-23 04:00:00,12,51.4,No quality or non-verified
2022-08-23 05:00:00,12,51.4,No quality or non-verified
2022-08-23 06:00:00,12,51.4,No quality or non-verified
2022-08-23 07:00:00,12,51.4,No quality or non-verified
2022-08-23 08:00:00,12,51.4,No quality or non-verified
2022-08-23 09:00:00,12,51.4,No quality or non-verified
2022-08-23 10:00:00,12,51.6,No quality or non-verified
2022-08-23 11:00:00,12,51.6,No quality or non-verified
2022-08-23 12:00:00,12,51.6,No quality or non-verified
2022-08-23 13:00:00,12,51.5,No quality or non-verified
2022-08-23 14:00:00,12,51.4,No quality or non-verified
2022-08-23 15:00:00,12,51.3,No quality or non-verified
2022-08-23 16:00:00,12,51.3,No quality or non-verified
2022-08-23 17:00:00,12,51.3,No quality or non-verified
2022-08-23 18:00:00,12,51.5,No quality or non-verified
2022-08-23 19:00:00,12,51.3,No quality or non-verified
2022-08-23 20:00:00,12,51.3,No quality or non-verified
2022-08-23 21:00:00,12,51.3,No quality or non-verified
2022-08-23 22:00:00,12,51.3,No quality or non-verified
2022-08-23 23:00:00,12,51.3,No quality or non-verified
2022-08-24 00:00:00,12,51.4,No quality or non-verified
2022-08-24 01:00:00,12,51.4,No quality or non-verified
2022-08-24 02:00:00,12,51.3,No quality or non-verified
2022-08-24 03:00:00,12,51.3,No quality or non-verified
2022-08-24 04:00:00,12,51.4,No quality or non-verified
2022-08-24 05:00:00,12,51.2,No quality or non-verified
2022-08-24 06:00:00,12,51.2,No quality or non-verified
2022-08-24 07:00:00,12,51.2,No quality or non-verified
2022-08-24 08:00:00,12,51.2,No quality or non-verified
2022-08-24 09:00:00,12,51.3,No quality or non-verified
2022-08-24 10:00:00,12,51.3,No quality or non-verified
2022-08-24 11:00:00,12,51.3,No quality or non-verified
2022-08-24 12:00:00,12,51.1,No quality or non-verified
2022-08-24 13:00:00,12,51.1,No quality or non-verified
2022-08-24 14:00:00,12,51.2,No quality or non-verified
2022-08-24 15:00:00,12,51.1,No quality or non-verified
2022-08-24 16:00:00,12,51.1,No quality or non-verified
2022-08-24 17:00:00,12,50.9,No quality or non-verified
2022-08-24 18:00:00,12,50.8,No quality or non-verified
2022-08-24 19:00:00,12,50.8,No quality or non-verified
2022-08-24 20:00:00,12,50.7,No quality or non-verified
2022-08-24 21:00:00,12,50.7,No quality or non-verified
2022-08-24 22:00:00,12,50.7,No quality or non-verified
2022-08-24 23:00:00,12,50.7,No quality or non-verified
2022-08-25 00:00:00,12,50.6,No quality or non-verified
2022-08-25 01:00:00,12,50.4,No quality or non-verified
2022-08-25 02:00:00,12,50.3,No quality or non-verified
2022-08-25 03:00:00,12,50.3,No quality or non-verified
2022-08-25 04:00:00,12,50.3,No quality or non-verified
2022-08-25 05:00:00,12,50.3,No quality or non-verified
2022-08-25 06:00:00,12,50.2,No quality or non-verified
2022-08-25 07:00:00,12,50.2,No quality or non-verified
2022-08-25 08:00:00,12,50.2,No quality or non-verified
2022-08-25 09:00:00,12,50.2,No quality or non-verified
2022-08-25 10:00:00,12,50,No quality or non-verified
2022-08-25 11:00:00,12,50,No quality or non-verified
2022-08-25 12:00:00,12,50.4,No quality or non-verified
2022-08-25 13:00:00,12,50.6,No quality or non-verified
2022-08-25 14:00:00,12,51.2,No quality or non-verified
2022-08-25 15:00:00,12,51.3,No quality or non-verified
2022-08-25 16:00:00,12,51.4,No quality or non-verified
2022-08-25 17:00:00,12,51.4,No quality or non-verified
2022-08-25 18:00:00,12,51.2,No quality or non-verified
2022-08-25 19:00:00,12,51.4,No quality or non-verified
2022-08-25 20:00:00,12,51.4,No quality or non-verified
2022-08-25 21:00:00,12,51.4,No quality or non-verified
2022-08-25 22:00:00,12,51.4,No quality or non-verified
2022-08-25 23:00:00,12,51.4,No quality or non-verified
2022-08-26 00:00:00,12,51.4,No quality or non-verified
2022-08-26 01:00:00,12,51.4,No quality or non-verified
2022-08-26 02:00:00,12,51.4,No quality or non-verified
2022-08-26 03:00:00,12,51.4,No quality or non-verified
2022-08-26 04:00:00,12,51.4,No quality or non-verified
2022-08-26 05:00:00,12,51.4,No quality or non-verified
2022-08-26 06:00:00,12,51.4,No quality or non-verified
2022-08-26 07:00:00,12,51.5,No quality or non-verified
2022-08-26 08:00:00,12,51.5,No quality or non-verified
2022-08-26 09:00:00,12,51.5,No quality or non-verified
2022-08-26 10:00:00,12,51.5,No quality or non-verified
2022-08-26 11:00:00,12,51.5,No quality or non-verified
2022-08-26 12:00:00,12,51.4,No quality or non-verified
2022-08-26 13:00:00,12,51.4,No quality or non-verified
2022-08-26 14:00:00,12,51.4,No quality or non-verified
2022-08-26 15:00:00,12,51.3,No quality or non-verified
2022-08-26 16:00:00,12,51.3,No quality or non-verified
2022-08-26 17:00:00,12,51.3,No quality or non-verified
2022-08-26 18:00:00,12,51.3,No quality or non-verified
2022-08-26 19:00:00,12,51.3,No quality or non-verified
2022-08-26 20:00:00,12,51.3,No quality or non-verified
2022-08-26 21:00:00,12,51.3,No quality or non-verified
2022-08-26 22:00:00,12,51.3,No quality or non-verified
2022-08-26 23:00:00,12,51.3,No quality or non-verified
2022-08-27 00:00:00,12,51.3,No quality or non-verified
2022-08-27 01:00:00,12,51.3,No quality or non-verified
2022-08-27 02:00:00,12,51.4,No quality or non-verified
2022-08-27 03:00:00,12,51.3,No quality or non-verified
2022-08-27 04:00:00,12,51.4,No quality or non-verified
2022-08-27 05:00:00,12,51.4,No quality or non-verified
2022-08-27 06:00:00,12,51.4,No quality or non-verified
2022-08-27 07:00:00,12,51.3,No quality or non-verified
2022-08-27 08:00:00,12,51.3,No quality or non-verified
2022-08-27 09:00:00,12,51.3,No quality or non-verified
2022-08-27 10:00:00,12,51.3,No quality or non-verified
2022-08-27 11:00:00,12,51.3,No quality or non-verified
2022-08-27 12:00:00,12,51.4,No quality or non-verified
2022-08-27 13:00:00,12,51.2,No quality or non-verified
2022-08-27 14:00:00,12,51.5,No quality or non-verified
2022-08-27 15:00:00,12,51.3,No quality or non-verified
2022-08-27 16:00:00,12,51.2,No quality or non-verified
2022-08-27 17:00:00,12,51.3,No quality or non-verified
2022-08-27 18:00:00,12,51.3,No quality or non-verified
2022-08-27 19:00:00,12,51.1,No quality or non-verified
2022-08-27 20:00:00,12,51.3,No quality or non-verified
2022-08-27 21:00:00,12,51.3,No quality or non-verified
2022-08-27 22:00:00,12,51.3,No quality or non-verified
2022-08-27 23:00:00,12,51.3,No quality or non-verified
2022-08-28 00:00:00,12,51.3,No quality or non-verified
2022-08-28 01:00:00,12,51.2,No quality or non-verified
2022-08-28 02:00:00,12,51.2,No quality or non-verified
2022-08-28 03:00:00,12,51.2,No quality or non-verified
2022-08-28 04:00:00,12,51.2,No quality or non-verified
2022-08-28 05:00:00,12,51.2,No quality or non-verified
2022-08-28 06:00:00,12,51.2,No quality or non-verified
2022-08-28 07:00:00,12,51.1,No quality or non-verified
2022-08-28 08:00:00,12,51.1,No quality or non-verified
2022-08-28 09:00:00,12,51.1,No quality or non-verified
2022-08-28 10:00:00,12,51,No quality or non-verified
2022-08-28 11:00:00,12,50.9,No quality or non-verified
2022-08-28 12:00:00,12,50.7,No quality or non-verified
2022-08-28 13:00:00,12,50.7,No quality or non-verified
2022-08-28 14:00:00,12,50.5,No quality or non-verified
2022-08-28 15:00:00,12,50.4,No quality or non-verified
2022-08-28 16:00:00,12,50.2,No quality or non-verified
2022-08-28 17:00:00,12,50.2,No quality or non-verified
2022-08-28 18:00:00,12,50,No quality or non-verified
2022-08-28 19:00:00,12,50,No quality or non-verified
2022-08-28 20:00:00,12,49.8,No quality or non-verified
2022-08-28 21:00:00,12,49.7,No quality or non-verified
2022-08-28 22:00:00,12,49.6,No quality or non-verified
2022-08-28 23:00:00,12,49.6,No quality or non-verified
2022-08-29 00:00:00,12,49.5,No quality or non-verified
2022-08-29 01:00:00,12,49.4,No quality or non-verified
2022-08-29 02:00:00,12,49.3,No quality or non-verified
2022-08-29 03:00:00,12,49.2,No quality or non-verified
2022-08-29 04:00:00,12,49,No quality or non-verified
2022-08-29 05:00:00,12,49,No quality or non-verified
2022-08-29 06:00:00,12,49.1,No quality or non-verified
2022-08-29 07:00:00,12,48.8,No quality or non-verified
2022-08-29 08:00:00,12,48.7,No quality or non-verified
2022-08-29 09:00:00,12,48.6,No quality or non-verified
2022-08-29 10:00:00,12,48.5,No quality or non-verified
2022-08-29 11:00:00,12,48.5,No quality or non-verified
2022-08-29 12:00:00,12,48.3,No quality or non-verified
2022-08-29 13:00:00,12,48.3,No quality or non-verified
2022-08-29 14:00:00,12,48.1,No quality or non-verified
2022-08-29 15:00:00,12,48,No quality or non-verified
2022-08-29 16:00:00,12,47.8,No quality or non-verified
2022-08-29 17:00:00,12,47.9,No quality or non-verified
2022-08-29 18:00:00,12,47.8,No quality or non-verified
2022-08-29 19:00:00,12,47.8,No quality or non-verified
2022-08-29 20:00:00,12,47.6,No quality or non-verified
2022-08-29 21:00:00,12,47.6,No quality or non-verified
2022-08-29 22:00:00,12,47.7,No quality or non-verified
2022-08-29 23:00:00,12,47.6,No quality or non-verified
2022-08-30 00:00:00,12,47.4,No quality or non-verified
2022-08-30 01:00:00,12,47.5,No quality or non-verified
2022-08-30 02:00:00,12,47.5,No quality or non-verified
2022-08-30 03:00:00,12,47.4,No quality or non-verified
2022-08-30 04:00:00,12,47.5,No quality or non-verified
2022-08-30 05:00:00,12,47.5,No quality or non-verified
2022-08-30 06:00:00,12,47.4,No quality or non-verified
2022-08-30 07:00:00,12,47.3,No quality or non-verified
2022-08-30 08:00:00,12,47.4,No quality or non-verified
2022-08-30 09:00:00,12,47.3,No quality or non-verified
2022-08-30 10:00:00,12,47.2,No quality or non-verified
2022-08-30 11:00:00,12,47.2,No quality or non-verified
2022-08-30 12:00:00,12,47.2,No quality or non-verified
2022-08-30 13:00:00,12,47,No quality or non-verified
2022-08-30 14:00:00,12,47,No quality or non-verified
2022-08-30 15:00:00,12,47,No quality or non-verified
2022-08-30 16:00:00,12,46.9,No quality or non-verified
2022-08-30 17:00:00,12,46.9,No quality or non-verified
2022-08-30 18:00:00,12,47,No quality or non-verified
2022-08-30 19:00:00,12,46.9,No quality or non-verified
2022-08-30 20:00:00,12,46.9,No quality or non-verified
2022-08-30 21:00:00,12,46.8,No quality or non-verified
2022-08-30 22:00:00,12,46.9,No quality or non-verified
2022-08-30 23:00:00,12,46.9,No quality or non-verified
2022-08-31 00:00:00,12,46.939,No quality or non-verified
2022-08-31 01:00:00,12,46.818,No quality or non-verified
2022-08-31 02:00:00,12,46.732,No quality or non-verified
2022-08-31 03:00:00,12,46.821,No quality or non-verified
2022-08-31 04:00:00,12,46.821,No quality or non-verified
2022-08-31 05:00:00,12,46.773,No quality or non-verified
2022-08-31 06:00:00,12,46.865,No quality or non-verified
2022-08-31 07:00:00,12,46.733,No quality or non-verified
2022-08-31 08:00:00,12,46.809,No quality or non-verified
2022-08-31 09:00:00,12,46.737,No quality or non-verified
2022-08-31 10:00:00,12,46.733,No quality or non-verified
2022-08-31 11:00:00,12,46.73,No quality or non-verified
2022-08-31 12:00:00,12,46.644,No quality or non-verified
2022-08-31 13:00:00,12,46.64,No quality or non-verified
2022-08-31 14:00:00,12,46.639,No quality or non-verified
2022-08-31 15:00:00,12,46.477,No quality or non-verified
2022-08-31 16:00:00,12,46.482,No quality or non-verified
2022-08-31 17:00:00,12,46.489,No quality or non-verified
2022-08-31 18:00:00,12,46.495,No quality or non-verified
2022-08-31 19:00:00,12,46.504,No quality or non-verified
2022-08-31 20:00:00,12,46.427,No quality or non-verified
2022-08-31 21:00:00,12,46.304,No quality or non-verified
2022-08-31 22:00:00,12,46.513,No quality or non-verified
2022-08-31 23:00:00,12,46.389,No quality or non-verified
2022-09-01 00:00:00,12,46.475,No quality or non-verified
2022-09-01 01:00:00,12,46.47,No quality or non-verified
2022-09-01 02:00:00,12,46.432,No quality or non-verified
2022-09-01 03:00:00,12,46.435,No quality or non-verified
2022-09-01 04:00:00,12,46.521,No quality or non-verified
2022-09-01 05:00:00,12,46.523,No quality or non-verified
2022-09-01 06:00:00,12,46.483,No quality or non-verified
2022-09-01 07:00:00,12,46.483,No quality or non-verified
2022-09-01 08:00:00,12,46.423,No quality or non-verified
2022-09-01 09:00:00,12,46.49,No quality or non-verified
2022-09-01 10:00:00,12,46.482,No quality or non-verified
2022-09-01 11:00:00,12,46.483,No quality or non-verified
2022-09-01 12:00:00,12,46.401,No quality or non-verified
2022-09-01 13:00:00,12,46.399,No quality or non-verified
2022-09-01 14:00:00,12,46.309,No quality or non-verified
2022-09-01 15:00:00,12,46.356,No quality or non-verified
2022-09-01 16:00:00,12,46.232,No quality or non-verified
2022-09-01 17:00:00,12,46.237,No quality or non-verified
2022-09-01 18:00:00,12,46.244,No quality or non-verified
2022-09-01 19:00:00,12,46.251,No quality or non-verified
2022-09-01 20:00:00,12,46.254,No quality or non-verified
2022-09-01 21:00:00,12,46.258,No quality or non-verified
2022-09-01 22:00:00,12,46.349,No quality or non-verified
2022-09-01 23:00:00,12,46.351,No quality or non-verified
2022-09-02 00:00:00,12,46.266,No quality or non-verified
2022-09-02 01:00:00,12,46.211,No quality or non-verified
2022-09-02 02:00:00,12,46.221,No quality or non-verified
2022-09-02 03:00:00,12,46.221,No quality or non-verified
2022-09-02 04:00:00,12,46.308,No quality or non-verified
2022-09-02 05:00:00,12,46.309,No quality or non-verified
2022-09-02 06:00:00,12,46.309,No quality or non-verified
2022-09-02 07:00:00,12,46.183,No quality or non-verified
2022-09-02 08:00:00,12,46.18,No quality or non-verified
2022-09-02 09:00:00,12,46.251,No quality or non-verified
2022-09-02 10:00:00,12,46.233,No quality or non-verified
2022-09-02 11:00:00,12,46.223,No quality or non-verified
2022-09-02 12:00:00,12,46.223,No quality or non-verified
2022-09-02 13:00:00,12,46.135,No quality or non-verified
2022-09-02 14:00:00,12,46.178,No quality or non-verified
2022-09-02 15:00:00,12,46.104,No quality or non-verified
2022-09-02 16:00:00,12,46.107,No quality or non-verified
2022-09-02 17:00:00,12,46.021,No quality or non-verified
2022-09-02 18:00:00,12,46.032,No quality or non-verified
2022-09-02 19:00:00,12,46.039,No quality or non-verified
2022-09-02 20:00:00,12,46.132,No quality or non-verified
2022-09-02 21:00:00,12,46.137,No quality or non-verified
2022-09-02 22:00:00,12,46.139,No quality or non-verified
2022-09-02 23:00:00,12,46.094,No quality or non-verified
2022-09-03 00:00:00,12,46.054,No quality or non-verified
2022-09-03 01:00:00,12,46.054,No quality or non-verified
2022-09-03 02:00:00,12,46.144,No quality or non-verified
2022-09-03 03:00:00,12,46.144,No quality or non-verified
2022-09-03 04:00:00,12,46.144,No quality or non-verified
2022-09-03 05:00:00,12,46.19,No quality or non-verified
2022-09-03 06:00:00,12,46.192,No quality or non-verified
2022-09-03 07:00:00,12,46.268,No quality or non-verified
2022-09-03 08:00:00,12,46.078,No quality or non-verified
2022-09-03 09:00:00,12,46.071,No quality or non-verified
2022-09-03 10:00:00,12,45.937,No quality or non-verified
2022-09-03 11:00:00,12,46.147,No quality or non-verified
2022-09-03 12:00:00,12,46.14,No quality or non-verified
2022-09-03 13:00:00,12,46.137,No quality or non-verified
2022-09-03 14:00:00,12,46.051,No quality or non-verified
2022-09-03 15:00:00,12,45.971,No quality or non-verified
2022-09-03 16:00:00,12,45.975,No quality or non-verified
2022-09-03 17:00:00,12,45.975,No quality or non-verified
2022-09-03 18:00:00,12,46.026,No quality or non-verified
2022-09-03 19:00:00,12,46.028,No quality or non-verified
2022-09-03 20:00:00,12,46.026,No quality or non-verified
2022-09-03 21:00:00,12,45.901,No quality or non-verified
2022-09-03 22:00:00,12,45.901,No quality or non-verified
2022-09-03 23:00:00,12,46.026,No quality or non-verified
2022-09-04 00:00:00,12,45.901,No quality or non-verified
2022-09-04 01:00:00,12,45.902,No quality or non-verified
2022-09-04 02:00:00,12,46.032,No quality or non-verified
2022-09-04 03:00:00,12,46.033,No quality or non-verified
2022-09-04 04:00:00,12,45.906,No quality or non-verified
2022-09-04 05:00:00,12,45.909,No quality or non-verified
2022-09-04 06:00:00,12,45.911,No quality or non-verified
2022-09-04 07:00:00,12,45.911,No quality or non-verified
2022-09-04 08:00:00,12,46.039,No quality or non-verified
2022-09-04 09:00:00,12,46.032,No quality or non-verified
2022-09-04 10:00:00,12,46.023,No quality or non-verified
2022-09-04 11:00:00,12,46.185,No quality or non-verified
2022-09-04 12:00:00,12,46.104,No quality or non-verified
2022-09-04 13:00:00,12,46.102,No quality or non-verified
2022-09-04 14:00:00,12,46.013,No quality or non-verified
2022-09-04 15:00:00,12,46.011,No quality or non-verified
2022-09-04 16:00:00,12,46.011,No quality or non-verified
2022-09-04 17:00:00,12,45.94,No quality or non-verified
2022-09-04 18:00:00,12,45.947,No quality or non-verified
2022-09-04 19:00:00,12,46.035,No quality or non-verified
2022-09-04 20:00:00,12,45.911,No quality or non-verified
2022-09-04 21:00:00,12,45.911,No quality or non-verified
2022-09-04 22:00:00,12,46.002,No quality or non-verified
2022-09-04 23:00:00,12,46.004,No quality or non-verified
2022-09-05 00:00:00,12,46.089,No quality or non-verified
2022-09-05 01:00:00,12,46.089,No quality or non-verified
2022-09-05 02:00:00,12,45.964,No quality or non-verified
2022-09-05 03:00:00,12,46.047,No quality or non-verified
2022-09-05 04:00:00,12,45.916,No quality or non-verified
2022-09-05 05:00:00,12,45.916,No quality or non-verified
2022-09-05 06:00:00,12,45.914,No quality or non-verified
2022-09-05 07:00:00,12,45.913,No quality or non-verified
2022-09-05 08:00:00,12,46.001,No quality or non-verified
2022-09-05 09:00:00,12,46.042,No quality or non-verified
2022-09-05 10:00:00,12,47.728,No quality or non-verified
2022-09-05 11:00:00,12,48.96,No quality or non-verified
2022-09-05 12:00:00,12,52.348,No quality or non-verified
2022-09-05 13:00:00,12,52.391,No quality or non-verified
2022-09-05 14:00:00,12,52.51,No quality or non-verified
2022-09-05 15:00:00,12,52.296,No quality or non-verified
2022-09-05 16:00:00,12,52.296,No quality or non-verified
2022-09-05 17:00:00,12,52.426,No quality or non-verified
2022-09-05 18:00:00,12,52.424,No quality or non-verified
2022-09-05 19:00:00,12,52.595,No quality or non-verified
2022-09-05 20:00:00,12,52.595,No quality or non-verified
2022-09-05 21:00:00,12,52.429,No quality or non-verified
2022-09-05 22:00:00,12,52.514,No quality or non-verified
2022-09-05 23:00:00,12,52.515,No quality or non-verified
2022-09-06 00:00:00,12,52.517,No quality or non-verified
2022-09-06 01:00:00,12,52.521,No quality or non-verified
2022-09-06 02:00:00,12,52.524,No quality or non-verified
2022-09-06 03:00:00,12,52.524,No quality or non-verified
2022-09-06 04:00:00,12,52.691,No quality or non-verified
2022-09-06 05:00:00,12,52.607,No quality or non-verified
2022-09-06 06:00:00,12,52.61,No quality or non-verified
2022-09-06 07:00:00,12,52.612,No quality or non-verified
2022-09-06 08:00:00,12,52.602,No quality or non-verified
2022-09-06 09:00:00,12,52.805,No quality or non-verified
2022-09-06 10:00:00,12,52.803,No quality or non-verified
2022-09-06 11:00:00,12,52.802,No quality or non-verified
2022-09-06 12:00:00,12,52.8,No quality or non-verified
2022-09-06 13:00:00,12,52.795,No quality or non-verified
2022-09-06 14:00:00,12,52.79,No quality or non-verified
2022-09-06 15:00:00,12,52.66,No quality or non-verified
2022-09-06 16:00:00,12,52.505,No quality or non-verified
2022-09-06 17:00:00,12,52.512,No quality or non-verified
2022-09-06 18:00:00,12,52.514,No quality or non-verified
2022-09-06 19:00:00,12,52.445,No quality or non-verified
2022-09-06 20:00:00,12,52.36,No quality or non-verified
2022-09-06 21:00:00,12,52.415,No quality or non-verified
2022-09-06 22:00:00,12,52.376,No quality or non-verified
2022-09-06 23:00:00,12,52.465,No quality or non-verified
2022-09-07 00:00:00,12,52.3,No quality or non-verified
2022-09-07 01:00:00,12,52.383,No quality or non-verified
2022-09-07 02:00:00,12,52.041,No quality or non-verified
2022-09-07 03:00:00,12,52.127,No quality or non-verified
2022-09-07 04:00:00,12,52.083,No quality or non-verified
2022-09-07 05:00:00,12,51.914,No quality or non-verified
2022-09-07 06:00:00,12,51.748,No quality or non-verified
2022-09-07 07:00:00,12,51.701,No quality or non-verified
2022-09-07 08:00:00,12,51.293,No quality or non-verified
2022-09-07 09:00:00,12,51.326,No quality or non-verified
2022-09-07 10:00:00,12,51.055,No quality or non-verified
2022-09-07 11:00:00,12,50.882,No quality or non-verified
2022-09-07 12:00:00,12,50.706,No quality or non-verified
2022-09-07 13:00:00,12,50.494,No quality or non-verified
2022-09-07 14:00:00,12,50.287,No quality or non-verified
2022-09-07 15:00:00,12,49.867,No quality or non-verified
2022-09-07 16:00:00,12,49.743,No quality or non-verified
2022-09-07 17:00:00,12,49.579,No quality or non-verified
2022-09-07 18:00:00,12,49.282,No quality or non-verified
2022-09-07 19:00:00,12,49.242,No quality or non-verified
2022-09-07 20:00:00,12,49.006,No quality or non-verified
2022-09-07 21:00:00,12,48.751,No quality or non-verified
2022-09-07 22:00:00,12,48.67,No quality or non-verified
2022-09-07 23:00:00,12,48.589,No quality or non-verified
2022-09-08 00:00:00,12,48.504,No quality or non-verified
2022-09-08 01:00:00,12,48.51,No quality or non-verified
2022-09-08 02:00:00,12,48.382,No quality or non-verified
2022-09-08 03:00:00,12,48.256,No quality or non-verified
2022-09-08 04:00:00,12,48.175,No quality or non-verified
2022-09-08 05:00:00,12,48.091,No quality or non-verified
2022-09-08 06:00:00,12,48.049,No quality or non-verified
2022-09-08 07:00:00,12,47.961,No quality or non-verified
2022-09-08 08:00:00,12,47.897,No quality or non-verified
2022-09-08 09:00:00,12,47.787,No quality or non-verified
